Date,MFM
2010-10-21,0.20000000000000356
2010-10-22,-0.10526315789473746
2010-10-25,-0.03999999999999573
2010-10-26,0.25000000000000244
2010-10-28,-0.14814814814814053
2010-10-29,0.9750000000000028
2010-11-01,-0.861111111111108
2010-11-02,-0.5180722891566272
2010-11-03,-0.0895522388059703
2010-11-04,0.7295597484276749
2010-11-05,0.15200000000000102
2010-11-08,0.9587628865979426
2010-11-09,-0.2926829268292656
2010-11-10,0.7939189189189192
2010-11-11,-0.19774011299435354
2010-11-12,0.4567901234567912
2010-11-16,-0.16107382550335583
2010-11-17,-0.17757009345794722
2010-11-18,0.06593406593406602
2010-11-19,0.5449101796407203
2010-11-22,0.9487179487179453
2010-11-23,0.363896848137535
2010-11-24,0.3902439024390271
2010-11-26,-0.08800000000000097
2010-11-29,-0.23664122137404855
2010-12-01,-0.3939393939393943
2010-12-02,-0.25806451612903386
2010-12-03,-0.10144927536232061
2010-12-06,-0.2063492063492047
2010-12-07,0.28510638297872376
2010-12-08,0.7525773195876286
2010-12-09,-0.25233644859812854
2010-12-10,-0.5642458100558638
2010-12-13,-0.7810218978102171
2010-12-14,-0.4144486692015186
2010-12-15,0.48611111111111105
2010-12-16,0.8412698412698381
2010-12-17,0.5662650602409675
2010-12-20,-0.053763440860213924
2010-12-21,0.12244897959183645
2010-12-22,0.6034482758620671
2010-12-23,-0.8671875000000009
2010-12-27,-0.7215909090909072
2010-12-28,0.6114285714285732
2010-12-30,-0.8421052631578947
2010-12-31,-0.6533333333333368
2011-01-03,0.3090909090909065
2011-01-04,0.39784946236559066
2011-01-05,0.8028169014084466
2011-01-06,0.7983193277310918
2011-01-07,-6.530723674265621e-15
2011-01-10,0.26984126984127654
2011-01-11,-0.9553072625698323
2011-01-12,0.0
2011-01-13,-0.8518518518518571
2011-01-14,-0.7113402061855622
2011-01-18,1.0
2011-01-19,-0.6744186046511628
2011-01-20,-0.7596153846153851
2011-01-21,-0.2500000000000025
2011-01-24,0.5949367088607589
2011-01-25,0.5172413793103455
2011-01-26,0.6666666666666685
2011-01-27,0.4181818181818194
2011-01-31,0.9354838709677489
2011-02-01,-0.3781512605042018
2011-02-03,0.2799999999999981
2011-02-07,0.0
2011-02-08,0.3244444444444441
2011-02-09,-0.39568345323740733
2011-02-10,-0.012048192771083047
2011-02-11,-0.2345679012345641
2011-02-14,-0.9449541284403731
2011-02-15,-0.08196721311475912
2011-02-16,0.7473684210526312
2011-02-17,-0.9484536082474238
2011-02-18,-0.1698113207547138
2011-02-22,-0.8524590163934441
2011-02-23,0.035971223021578826
2011-02-24,0.9074074074074094
2011-02-25,0.5862068965517302
2011-02-28,0.2999999999999889
2011-03-02,0.054545454545456895
2011-03-03,-0.17808219178082674
2011-03-04,0.933884297520661
2011-03-07,-0.3142857142857121
2011-03-08,0.3750000000000046
2011-03-09,0.24999999999999692
2011-03-10,-0.2631578947368495
2011-03-11,0.5000000000000031
2011-03-14,-0.8749999999999917
2011-03-15,0.982758620689657
2011-03-16,-0.5357142857142897
2011-03-17,-0.5696202531645491
2011-03-21,-0.254901960784311
2011-03-22,-0.5581395348837276
2011-03-23,0.7600000000000078
2011-03-24,0.7500000000000056
2011-03-25,0.1666666666666642
2011-03-29,0.7974683544303789
2011-03-30,-0.05405405405405422
2011-03-31,0.13122171945701314
2011-04-01,-0.8881987577639765
2011-04-04,-0.32203389830508433
2011-04-05,0.5419847328244245
2011-04-06,0.14049586776859424
2011-04-07,0.06040268456376067
2011-04-08,-0.7903225806451624
2011-04-11,-0.6688741721854263
2011-04-12,-0.23076923076923528
2011-04-13,-0.7272727272727273
2011-04-14,0.7407407407407366
2011-04-15,-0.5584415584415607
2011-04-18,0.06349206349206712
2011-04-19,0.6721311475409902
2011-04-20,0.13924050632912074
2011-04-21,0.6546762589928049
2011-04-25,0.105263157894731
2011-04-26,0.3191489361702144
2011-04-27,0.23287671232877064
2011-04-28,0.9381443298969049
2011-04-29,-0.2000000000000079
2011-05-02,0.05405405405406022
2011-05-03,-0.1685393258426981
2011-05-04,0.5039999999999978
2011-05-05,-0.5748031496062979
2011-05-06,-0.07407407407406996
2011-05-09,0.8434782608695667
2011-05-10,-0.19230769230768804
2011-05-11,-0.7826086956521784
2011-05-12,0.8715596330275208
2011-05-13,-0.43820224719101303
2011-05-16,-0.9305555555555509
2011-05-17,-0.625
2011-05-18,0.7473684210526307
2011-05-19,0.7391304347826081
2011-05-20,0.3333333333333397
2011-05-24,-0.7333333333333327
2011-05-25,0.9788732394366221
2011-05-27,0.7176470588235291
2011-05-31,0.6164383561643769
2011-06-01,-0.8372093023255835
2011-06-02,-0.38271604938271797
2011-06-03,-0.37000000000000194
2011-06-06,-0.5294117647058815
2011-06-07,-0.8053097345132721
2011-06-08,-0.8734177215189843
2011-06-09,0.04
2011-06-10,0.07368421052631688
2011-06-13,0.10000000000000223
2011-06-14,-0.8644067796610172
2011-06-17,-0.5384615384615384
2011-06-20,0.06250000000000232
2011-06-21,0.76878612716763
2011-06-23,0.9867549668874187
2011-06-24,-0.12676056338027994
2011-06-27,-0.6907216494845334
2011-06-29,-0.5686274509803869
2011-06-30,0.5698924731182791
2011-07-01,-0.44999999999999446
2011-07-05,0.06172839506173259
2011-07-06,0.3898305084745699
2011-07-07,0.4545454545454529
2011-07-08,-0.6615384615384644
2011-07-12,-0.6880733944954064
2011-07-13,0.30973451327433366
2011-07-14,-0.5789473684210518
2011-07-15,-0.16279069767442245
2011-07-18,0.4634146341463375
2011-07-19,0.22807017543860278
2011-07-20,-0.32575757575757325
2011-07-21,0.13207547169811557
2011-07-26,-0.9250000000000079
2011-07-28,0.2475247524752511
2011-08-01,0.4545454545454451
2011-08-02,-0.9274611398963719
2011-08-03,0.15436241610738638
2011-08-04,-0.9279279279279279
2011-08-08,-0.19402985074627063
2011-08-09,0.5542857142857122
2011-08-10,-0.7900552486187832
2011-08-11,0.4857142857142822
2011-08-12,0.06741573033707624
2011-08-15,-0.26829268292682185
2011-08-16,-0.23943661971831567
2011-08-17,-0.4385964912280691
2011-08-18,-0.0595238095238082
2011-08-19,-0.7297297297297315
2011-08-22,-0.7452830188679271
2011-08-23,0.8136645962732905
2011-08-24,0.8909090909090948
2011-08-25,-0.5670103092783523
2011-08-26,0.765957446808513
2011-08-29,0.6626506024096426
2011-08-30,0.5882352941176536
2011-08-31,-0.2459016393442573
2011-09-01,-0.6893203883495149
2011-09-02,-0.4045801526717545
2011-09-06,0.4285714285714314
2011-09-07,0.5555555555555556
2011-09-08,-0.11999999999999242
2011-09-09,-0.17647058823529155
2011-09-12,-5.163828021512364e-15
2011-09-13,0.9703703703703671
2011-09-14,0.04761904761905084
2011-09-15,0.6333333333333444
2011-09-16,0.9407407407407408
2011-09-19,0.9597989949748743
2011-09-20,-0.2688172043010792
2011-09-21,-0.759999999999998
2011-09-22,0.21951219512195191
2011-09-23,0.6220472440944872
2011-09-26,-0.23456790123456958
2011-09-27,-0.1267605633802772
2011-09-28,-0.9195979899497486
2011-09-29,-0.4977973568281941
2011-09-30,0.28571428571428664
2011-10-04,0.05035971223021675
2011-10-05,0.6224899598393564
2011-10-07,0.21290322580645135
2011-10-11,0.5294117647058824
2011-10-12,0.4999999999999972
2011-10-13,-0.029126213592234183
2011-10-14,0.22480620155039038
2011-10-18,0.8953488372093036
2011-10-19,-0.2894736842105234
2011-10-20,0.4468085106382987
2011-10-21,0.5813953488372072
2011-10-24,0.4035087719298273
2011-10-25,-0.1509433962264106
2011-10-26,0.1958762886597906
2011-10-27,0.547619047619045
2011-10-28,0.8693467336683426
2011-10-31,0.6315789473684152
2011-11-01,0.9130434782608695
2011-11-02,-0.0891089108910925
2011-11-04,0.9047619047619012
2011-11-07,-0.16800000000000637
2011-11-08,0.75
2011-11-09,-0.025210084033610622
2011-11-11,0.5623409669211183
2011-11-14,0.30434782608695654
2011-11-15,0.4371257485029916
2011-11-16,0.9250000000000028
2011-11-17,-0.42690058479532333
2011-11-18,-0.9235668789808945
2011-11-21,0.021582733812950422
2011-11-23,-0.5
2011-11-28,0.020408163265303904
2011-11-29,-0.8333333333333334
2011-11-30,0.4647887323943639
2011-12-01,-0.3830845771144297
2011-12-02,0.3953488372093001
2011-12-05,0.26114649681528895
2011-12-06,0.7684210526315769
2011-12-07,-0.2844036697247679
2011-12-08,0.2549019607843137
2011-12-09,0.8095238095238095
2011-12-13,-0.465346534653467
2011-12-14,-0.36904761904761507
2011-12-15,-0.047619047619042384
2011-12-16,-0.9578947368421098
2011-12-19,-0.32743362831858736
2011-12-20,-0.5068493150684893
2011-12-22,0.25333333333333447
2011-12-23,0.5833333333333426
2011-12-27,0.6460176991150518
2011-12-28,-0.21666666666666481
2011-12-29,-0.5443037974683494
2011-12-30,-0.15068493150685716
2012-01-03,-0.5351351351351384
2012-01-04,-0.6410256410256426
2012-01-06,-0.27536231884058177
2012-01-09,0.6496350364963501
2012-01-10,0.45098039215686786
2012-01-11,0.7222222222222202
2012-01-13,-0.9488054607508528
2012-01-17,-0.5913978494623627
2012-01-18,0.7777777777777747
2012-01-19,-0.734513274336281
2012-01-20,-0.3333333333333333
2012-01-24,0.5806451612903246
2012-01-25,0.9166666666666666
2012-01-27,0.36065573770491505
2012-01-30,0.9259259259259256
2012-01-31,-0.6460176991150439
2012-02-01,0.6571428571428582
2012-02-02,0.007874015748030615
2012-02-03,0.6666666666666707
2012-02-06,0.7647058823529461
2012-02-07,0.5918367346938784
2012-02-08,0.7777777777777778
2012-02-09,0.5646258503401363
2012-02-10,0.03703703703703663
2012-02-13,0.017241379310346742
2012-02-14,0.48117154811715596
2012-02-15,0.24299065420560773
2012-02-16,0.664974619289341
2012-02-17,1.0
2012-02-21,0.30188679245283373
2012-02-22,0.5495495495495512
2012-02-23,0.3758865248226945
2012-02-24,-0.23199999999999932
2012-02-27,0.24000000000000443
2012-02-28,0.007874015748027145
2012-02-29,-0.4489795918367312
2012-03-01,0.8487394957983139
2012-03-02,-0.16455696202532044
2012-03-05,-0.34042553191489916
2012-03-06,0.48484848484848647
2012-03-07,0.04999999999999445
2012-03-08,-0.8666666666666627
2012-03-12,0.6686390532544376
2012-03-13,0.08256880733945268
2012-03-15,-0.37142857142857577
2012-03-19,0.1282051282051314
2012-03-20,0.23809523809523944
2012-03-21,0.5714285714285796
2012-03-22,-0.7647058823529461
2012-03-23,0.25675675675675524
2012-03-26,0.5475409836065579
2012-03-27,-0.3767123287671225
2012-03-28,0.11278195488722231
2012-03-30,-0.11111111111110955
2012-04-02,-0.9305555555555571
2012-04-03,0.48888888888889137
2012-04-04,-0.22499999999999723
2012-04-05,-0.8640776699029106
2012-04-09,-0.9159663865546235
2012-04-10,-0.5885714285714277
2012-04-11,0.6875
2012-04-12,-0.3333333333333333
2012-04-13,0.24369747899159638
2012-04-16,-0.8012422360248446
2012-04-18,0.8524590163934441
2012-04-19,0.4193548387096743
2012-04-20,-0.4430379746835507
2012-04-24,0.366666666666663
2012-04-25,0.8260869565217391
2012-04-30,0.4102564102564171
2012-05-03,-0.6470588235294124
2012-05-04,-0.18867924528302346
2012-05-07,0.7731958762886573
2012-05-08,-0.5119047619047605
2012-05-09,-0.4059405940594097
2012-05-10,-0.5087719298245643
2012-05-11,-0.8593750000000012
2012-05-14,-0.9903846153846164
2012-05-15,-0.7586206896551734
2012-05-16,-0.5384615384615342
2012-05-17,-0.5741935483870928
2012-05-18,-0.10429447852760934
2012-05-21,0.5420560747663515
2012-05-22,0.19402985074627063
2012-05-23,0.9612903225806436
2012-05-24,-0.24358974358974217
2012-05-29,0.75
2012-05-30,-0.7118644067796623
2012-05-31,-0.025974025974023127
2012-06-01,-0.4428571428571413
2012-06-04,0.18461538461538088
2012-06-05,-0.15662650602409484
2012-06-06,0.6488549618320653
2012-06-07,-0.8431372549019611
2012-06-08,0.892156862745097
2012-06-11,-0.8431372549019608
2012-06-12,0.6504854368932086
2012-06-13,-0.4871794871794905
2012-06-14,-0.24137931034482743
2012-06-15,0.9298245614035089
2012-06-19,0.017241379310346742
2012-06-20,-0.11627906976744282
2012-06-21,-0.7131147540983629
2012-06-25,-0.47445255474452513
2012-06-26,-0.5416666666666621
2012-06-27,-0.1136363636363611
2012-06-28,0.06040268456376067
2012-07-02,-0.7391304347826099
2012-07-03,-0.13333333333334074
2012-07-05,-0.011494252873556881
2012-07-06,-0.5913978494623627
2012-07-09,0.41379310344827747
2012-07-10,-0.5220125786163553
2012-07-11,0.4925373134328267
2012-07-12,0.7194570135746595
2012-07-13,0.8089171974522278
2012-07-16,0.9619047619047618
2012-07-17,-0.3144876325088339
2012-07-19,-0.5855855855855904
2012-07-20,0.07999999999999556
2012-07-23,-0.8823529411764706
2012-07-25,-0.67479674796748
2012-07-26,-0.5847457627118616
2012-07-27,0.8076923076923063
2012-07-30,-0.9078947368421066
2012-07-31,-0.774193548387094
2012-08-01,-0.7755102040816344
2012-08-02,-0.12781954887218305
2012-08-03,0.308641975308641
2012-08-06,0.252173913043477
2012-08-07,0.45833333333333326
2012-08-08,-0.2907801418439742
2012-08-09,-0.3563218390804606
2012-08-10,1.0
2012-08-13,0.8818181818181826
2012-08-14,-0.8324607329842929
2012-08-16,0.7977528089887563
2012-08-17,-0.9178082191780912
2012-08-20,-0.364341085271319
2012-08-21,-0.7799999999999978
2012-08-23,0.8
2012-08-24,-0.7831325301204742
2012-08-27,-0.8039215686274552
2012-08-28,3.2180377525366774e-15
2012-08-29,0.25806451612904036
2012-08-30,-0.03124999999999653
2012-08-31,0.0
2012-09-04,-0.5596330275229353
2012-09-05,-0.6231884057971041
2012-09-06,0.29999999999999777
2012-09-07,0.5887850467289748
2012-09-10,-0.9317073170731696
2012-09-11,0.05263157894736289
2012-09-12,0.23076923076922726
2012-09-14,0.4800000000000044
2012-09-17,0.6220472440944885
2012-09-18,0.08196721311475243
2012-09-19,-0.7249999999999972
2012-09-21,-0.5076923076923114
2012-09-24,0.5460122699386465
2012-09-25,-0.8666666666666676
2012-09-26,-0.8695652173913085
2012-09-27,0.8936170212765984
2012-09-28,0.046874999999998425
2012-10-01,-0.6404494382022468
2012-10-02,0.7977528089887663
2012-10-03,-0.8309859154929518
2012-10-05,-0.6283185840707981
2012-10-09,-0.7241379310344817
2012-10-10,0.09859154929577042
2012-10-12,-0.7723577235772396
2012-10-15,-0.21008403361344424
2012-10-16,0.9199999999999972
2012-10-17,0.9615384615384658
2012-10-18,-0.5702479338843008
2012-10-19,-0.02222222222221981
2012-10-22,0.5312500000000071
2012-10-25,-0.6000000000000152
2012-10-26,-0.07692307692307429
2012-10-31,0.5510204081632688
2012-11-01,0.6279069767441857
2012-11-02,-0.26000000000000223
2012-11-05,0.9288888888888889
2012-11-06,0.9200000000000017
2012-11-07,0.17741935483870788
2012-11-08,-0.21276595744681273
2012-11-09,-0.12962962962962757
2012-11-12,0.44444444444444875
2012-11-13,0.3906249999999983
2012-11-14,-0.6086956521739179
2012-11-15,-0.3191489361702144
2012-11-19,0.5319148936170162
2012-11-20,0.8319327731092401
2012-11-21,-0.6949152542372913
2012-11-23,-0.23893805309734242
2012-11-26,0.9117647058823497
2012-11-27,0.10526315789473314
2012-11-28,0.10924369747899264
2012-11-30,0.275590551181104
2012-12-03,0.49333333333333557
2012-12-05,-0.5737704918032815
2012-12-06,-0.3846153846153836
2012-12-07,0.0
2012-12-10,0.25806451612902603
2012-12-11,0.5769230769230794
2012-12-12,-0.2705882352941245
2012-12-13,-0.3254901960784288
2012-12-14,-0.45679012345679487
2012-12-17,0.7333333333333278
2012-12-18,-0.1851851851851868
2012-12-19,-0.756756756756759
2012-12-20,0.027027027027029946
2012-12-21,0.42372881355932257
2012-12-24,0.8249999999999972
2012-12-26,-0.8200000000000022
2012-12-27,0.516483516483522
2012-12-28,-0.3650793650793662
2013-01-02,0.756756756756759
2013-01-03,-0.942857142857149
2013-01-04,0.09090909090909091
2013-01-07,-0.02222222222221981
2013-01-08,-0.1798561151079159
2013-01-09,-0.3924050632911401
2013-01-10,-0.5081967213114709
2013-01-11,-0.17098445595854875
2013-01-14,0.5471698113207538
2013-01-15,0.40170940170940683
2013-01-17,-0.010752688172037055
2013-01-18,0.4583333333333287
2013-01-22,0.4418604651162786
2013-01-23,0.625
2013-01-24,0.2234042553191483
2013-01-25,-0.513513513513518
2013-01-28,0.26486486486486444
2013-01-29,0.2519083969465647
2013-01-30,-0.6842105263157927
2013-02-01,0.5454545454545454
2013-02-04,-0.6385542168674677
2013-02-05,-0.07216494845360456
2013-02-06,0.704697986577178
2013-02-08,-0.7674418604651209
2013-02-11,0.1151515151515159
2013-02-12,-0.24050632911392297
2013-02-13,-0.1578947368421023
2013-02-14,-0.7777777777777851
2013-02-15,-0.8846153846153804
2013-02-19,0.989898989898991
2013-02-20,-0.8655462184873945
2013-02-21,-0.5649122807017551
2013-02-25,-0.9668049792531119
2013-02-26,0.08620689655172606
2013-02-27,0.38613861386138326
2013-02-28,-0.46820809248554623
2013-03-01,-0.0361445783132543
2013-03-04,0.557522123893799
2013-03-05,0.5221238938053073
2013-03-06,0.5824175824175882
2013-03-07,0.5254237288135565
2013-03-08,0.06730769230769139
2013-03-13,-0.49999999999999023
2013-03-14,-0.925233644859813
2013-03-15,-0.8888888888888888
2013-03-18,-0.5964912280701727
2013-03-19,-0.575757575757581
2013-03-20,0.7362637362637365
2013-03-22,0.3999999999999926
2013-03-25,-0.13142857142856978
2013-03-26,-0.2857142857142857
2013-03-27,0.5887850467289683
2013-03-28,-0.4285714285714182
2013-04-01,-0.10441767068273186
2013-04-02,-0.16582914572864071
2013-04-03,-0.453987730061348
2013-04-04,0.6666666666666646
2013-04-05,0.15999999999999384
2013-04-08,-0.38461538461538464
2013-04-09,-0.7733333333333398
2013-04-10,0.7857142857142898
2013-04-11,0.3142857142857143
2013-04-12,-0.3301435406698554
2013-04-15,0.2248062015503877
2013-04-16,0.5067264573991054
2013-04-17,0.2907801418439742
2013-04-18,0.4298642533936679
2013-04-19,-0.4590747330960829
2013-04-22,0.991836734693882
2013-04-23,-0.6902654867256625
2013-04-24,0.4009661835748787
2013-04-25,0.5789473684210531
2013-04-26,-0.6282051282051285
2013-04-30,-0.895927601809956
2013-05-01,-0.8127090301003316
2013-05-02,-0.4777070063694335
2013-05-03,-0.9492385786802041
2013-05-06,0.9230769230769231
2013-05-07,-0.8924137931034467
2013-05-08,-0.9357429718875503
2013-05-09,-0.054635761589403094
2013-05-10,0.2782973283841158
2013-05-13,0.9548011299435026
2013-05-15,0.5347785260995016
2013-05-16,0.13249369085173598
2013-05-17,0.15273631123919124
2013-05-20,-0.3229948320413406
2013-05-21,-0.019107238967344627
2013-05-22,-0.36263677897140983
2013-05-23,0.9437760479679197
2013-05-24,0.7075630252100852
2013-05-28,0.9196172633410226
2013-05-29,-0.2918228642066468
2013-05-30,-0.10071996359714429
2013-05-31,-0.9931113662456943
2013-06-04,0.2139303482587076
2013-06-05,0.41309109090919316
2013-06-06,0.0769217825459377
2013-06-07,0.7225822580645165
2013-06-11,-0.8185747099625169
2013-06-12,-0.16279158267274615
2013-06-13,0.47115207794221314
2013-06-14,-0.39185048299296776
2013-06-17,-0.4366176949046557
2013-06-18,0.7531359832635991
2013-06-19,0.14592489270386427
2013-06-25,0.01369727903736929
2013-06-26,0.9065389408099731
2013-06-27,0.5145649448603745
2013-06-28,-0.5238067329547018
2013-07-01,0.8631091281269576
2013-07-02,-0.27386697965571505
2013-07-05,0.9170306582634731
2013-07-08,0.6607147906029887
2013-07-09,-0.09676993661281498
2013-07-10,0.20325041311060382
2013-07-11,0.7433158511820164
2013-07-12,0.9852652069381149
2013-07-16,-0.8159832239791728
2013-07-17,0.8399532242854039
2013-07-18,-0.12977099236641093
2013-07-19,0.5693074637283883
2013-07-23,-0.5080213903743366
2013-07-25,0.7017503270281474
2013-07-29,0.7893270992465572
2013-07-30,-0.23523052375430983
2013-08-01,0.5012866290832186
2013-08-02,0.8922413793103506
2013-08-05,0.9198474047257625
2013-08-06,-0.5464346150814126
2013-08-07,-0.6100091814437858
2013-08-09,-0.25531994114899476
2013-08-12,0.26153846153845933
2013-08-13,-0.6363621184024896
2013-08-14,-0.6141396274960446
2013-08-15,0.08604714305066491
2013-08-16,-0.29931972789115924
2013-08-19,-0.090109890109887
2013-08-20,0.856118446256205
2013-08-21,-0.20689408866995138
2013-08-22,0.9186295503212023
2013-08-23,0.8739738862834823
2013-08-26,-0.3772523048048225
2013-08-27,0.5439513018798083
2013-08-28,-0.2242422258949606
2013-08-29,0.35496755725190676
2013-08-30,0.9199999238094482
2013-09-03,-0.30411238881015307
2013-09-05,0.03384477159124414
2013-09-06,-0.19999560439559363
2013-09-09,-0.26878419234692136
2013-09-10,0.6710308071100368
2013-09-11,-0.5181988261728868
2013-09-12,0.4143983999999932
2013-09-13,0.6057097454985111
2013-09-16,-0.7079920000000044
2013-09-17,0.13438478572564547
2013-09-18,0.24307002132302027
2013-09-19,0.5522370500438992
2013-09-20,0.3287487328043155
2013-09-23,-0.04420669056152936
2013-09-24,0.28043737286269255
2013-09-25,0.6344862068965508
2013-09-26,0.48894286110916707
2013-09-27,0.8432972303149934
2013-10-01,0.5802000168941811
2013-10-02,-0.32440819367260854
2013-10-03,-0.09153114496907974
2013-10-04,0.9531055374527956
2013-10-07,-0.13137759340588365
2013-10-09,0.0793186958349154
2013-10-10,0.06930351600079801
2013-10-11,0.8541409147095155
2013-10-14,0.33413093907897196
2013-10-15,-0.7290616641577402
2013-10-17,-0.049867650397581995
2013-10-18,-0.4883771633388989
2013-10-21,-0.7417280064568179
2013-10-22,-0.06940959725792385
2013-10-23,-0.25385709525853367
2013-10-24,0.7686366752356467
2013-10-25,-0.2571459369182237
2013-10-28,-0.8409637596167251
2013-10-29,0.8425710843373492
2013-10-30,-0.7791806300532385
2013-11-01,-0.35883912462578954
2013-11-04,0.9659820492149257
2013-11-05,0.08242403177756025
2013-11-06,-0.33101529902642607
2013-11-07,-0.4645077612128033
2013-11-08,0.3599021739130447
2013-11-11,0.8269242788461526
2013-11-12,-0.6197197067372602
2013-11-13,-0.2172477468924196
2013-11-14,0.10969722551448838
2013-11-15,-0.38889081790391106
2013-11-18,-0.7512631790603485
2013-11-19,0.40490869371610094
2013-11-20,-0.5113230035756844
2013-11-21,-0.1850207213428123
2013-11-22,0.43153468001522705
2013-11-25,-0.8050541516245536
2013-11-26,0.3293046385126306
2013-11-27,0.9973095558546462
2013-11-29,-0.8337977839335239
2013-12-02,-0.8961017316017331
2013-12-03,0.9640449438202234
2013-12-04,-0.5013695214859725
2013-12-05,-0.490906493506489
2013-12-06,-0.6575118396703067
2013-12-09,0.9732977481323449
2013-12-10,-0.2246256239600695
2013-12-11,-0.9101151685393286
2013-12-13,-0.852678571428574
2013-12-16,-0.1501164548308841
2013-12-17,0.47773797970037196
2013-12-18,-0.5463684616583563
2013-12-19,-0.5898746835443026
2013-12-23,-0.4780240082747363
2013-12-24,-0.3825250146116776
2013-12-26,-0.3477088948787046
2013-12-27,-0.863827659574466
2013-12-30,-0.16748522167487312
2013-12-31,-0.22026345843993414
2014-01-02,0.19730253178538615
2014-01-03,-0.4651762323450821
2014-01-06,-0.3178294573643405
2014-01-07,0.596116896973889
2014-01-08,0.02024394761533583
2014-01-09,-0.7933130699088108
2014-01-10,0.04360601503759616
2014-01-13,-0.6688444069474913
2014-01-14,0.9423608597075166
2014-01-15,-0.5992084900254238
2014-01-16,0.6640768620986164
2014-01-17,-0.21523925260882235
2014-01-21,0.8117269971242342
2014-01-22,0.3669113011792224
2014-01-23,0.8035685188202687
2014-01-24,-0.6920906474820158
2014-01-27,-0.2566242455050136
2014-01-28,0.849621553884712
2014-01-29,-0.29529984010094634
2014-01-30,0.5006438219795248
2014-01-31,-0.22563336072539064
2014-02-04,-0.06296863512709902
2014-02-05,-0.09884425542676276
2014-02-07,0.9715505383349339
2014-02-10,0.4509016269013616
2014-02-12,-0.49366899535569914
2014-02-13,0.3474118491211945
2014-02-18,0.008624981411669995
2014-02-19,-0.9552945258097277
2014-02-20,-0.17226193765317216
2014-02-21,-0.8288162839248406
2014-02-24,0.8585637450199155
2014-02-25,0.2715441834887497
2014-02-28,-0.5537968638712453
2014-03-03,0.8691464978551936
2014-03-04,-0.43933394607244813
2014-03-05,-0.668592810390764
2014-03-06,-0.13291730874701732
2014-03-07,-0.6551716210863855
2014-03-10,-0.19884495344366404
2014-03-11,-0.6746094286026526
2014-03-12,0.26662599145820703
2014-03-13,-0.2561341941764501
2014-03-14,-0.3851516155171738
2014-03-17,-0.06325365864491787
2014-03-19,-0.4203996141793405
2014-03-20,-0.47368796355169623
2014-03-21,-0.6804601374021418
2014-03-24,0.008659961451849954
2014-03-25,-0.4448092292997051
2014-03-26,-0.7137786666666683
2014-03-27,-0.1849039836264362
2014-03-28,-0.34884081485208396
2014-03-31,-0.6023171837038439
2014-04-01,0.7515668058455163
2014-04-02,0.9065404984423682
2014-04-03,-0.5047337980581197
2014-04-04,-0.8848419168160739
2014-04-07,-0.36800522615821263
2014-04-08,0.7954309831181725
2014-04-09,0.597887034242105
2014-04-11,0.23333259920678143
2014-04-14,-0.47540983606557163
2014-04-15,0.281229417195168
2014-04-16,0.8080676117775314
2014-04-17,-0.015834367642345627
2014-04-21,0.7016372520853481
2014-04-22,0.9036313522127442
2014-04-23,-0.7967164237334962
2014-04-24,-0.02916767795033893
